TimeFrom,TimeTo,ProductionUnitName,ProducedHeat,NetElectricity,ProductionCosts,ProducedCO2,PrimaryEnergyConsumption,OperationPercentage
05/20/2024 02:00:00,05/20/2024 03:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 02:00:00,05/20/2024 03:00:00,GB,1.4657612807423632,0,146.57612807423632,63.02773507192161,0.3224674817633199,0.2931522561484726
05/20/2024 03:00:00,05/20/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 03:00:00,05/20/2024 04:00:00,GB,1.715790919268406,0,171.5790919268406,73.77900952854145,0.3774740022390493,0.3431581838536812
05/20/2024 04:00:00,05/20/2024 05:00:00,GM,0.5700839779200424,0.4275629834400318,174.1923265866796,101.34826274134086,0.30087765501335567,0.1583566605333451
05/20/2024 05:00:00,05/20/2024 06:00:00,GM,2.805536306838289,2.104152230128717,857.247204867255,498.76201010458476,1.480699717497986,0.7793156407884136
05/20/2024 06:00:00,05/20/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 06:00:00,05/20/2024 07:00:00,GB,1.360787578001985,0,136.07875780019847,58.513865854085346,0.2993732671604367,0.27215751560039697
05/20/2024 07:00:00,05/20/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 07:00:00,05/20/2024 08:00:00,GB,4.864154889091923,0,486.4154889091923,209.15866023095268,1.0701140756002232,0.9728309778183846
05/20/2024 08:00:00,05/20/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 08:00:00,05/20/2024 09:00:00,GB,2.531578668081936,0,253.15786680819363,108.85788272752326,0.5569473069780261,0.5063157336163873
05/20/2024 09:00:00,05/20/2024 10:00:00,GM,1.041586529948556,0.781189897461417,318.26255081761434,185.17093865752105,0.5497262241395157,0.28932959165237665
05/20/2024 10:00:00,05/20/2024 11:00:00,GB,5,0,500,215,1.1,1
05/20/2024 10:00:00,05/20/2024 11:00:00,OB,2.423290376282898,0,424.07581584950714,158.72551964652982,0.7269871128848694,0.6058225940707245
05/20/2024 11:00:00,05/20/2024 12:00:00,EK,4.018761452296172,-4.018761452296172,25.117259076851074,0,0,0.5023451815370215
05/20/2024 12:00:00,05/20/2024 13:00:00,EK,8,-8,50,0,0,1
05/20/2024 12:00:00,05/20/2024 13:00:00,GB,1.333926015223341,0,133.3926015223341,57.35881865460366,0.293463723349135,0.2667852030446682
05/20/2024 13:00:00,05/20/2024 14:00:00,EK,1.3069834100580695,-1.3069834100580695,8.168646312862935,0,0,0.1633729262572587
05/20/2024 14:00:00,05/20/2024 15:00:00,EK,6.996523019390423,-6.996523019390423,43.728268871190146,0,0,0.8745653774238029
05/20/2024 15:00:00,05/20/2024 16:00:00,EK,6.1540855309712175,-6.1540855309712175,38.46303456857011,0,0,0.7692606913714022
05/20/2024 16:00:00,05/20/2024 17:00:00,EK,8,-8,50,0,0,1
05/20/2024 16:00:00,05/20/2024 17:00:00,GB,0.305679116540439,0,30.567911654043897,13.144202011238876,0.06724940563889659,0.0611358233080878
05/20/2024 17:00:00,05/20/2024 18:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 17:00:00,05/20/2024 18:00:00,GB,3.251265591965646,0,325.1265591965646,139.80442045452276,0.7152784302324421,0.6502531183931292
05/20/2024 18:00:00,05/20/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 18:00:00,05/20/2024 19:00:00,GB,2.097424814895458,0,209.7424814895458,90.18926704050469,0.4614334592770008,0.4194849629790916
05/20/2024 19:00:00,05/20/2024 20:00:00,GM,1.7276762527076883,1.2957571895307662,527.901077216238,307.1424449258112,0.911829133373502,0.47991007019658005
05/20/2024 20:00:00,05/20/2024 21:00:00,GM,1.8453276538501158,1.3839957403875869,563.850116454202,328.0582495733539,0.9739229284208943,0.5125910149583655
05/20/2024 21:00:00,05/20/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 21:00:00,05/20/2024 22:00:00,GB,2.49110887911688,0,249.11088791168797,107.11768180202583,0.5480439534057135,0.49822177582337596
05/20/2024 22:00:00,05/20/2024 23:00:00,GM,2.507483289813382,1.8806124673600366,766.1754496652001,445.77480707793455,1.3233939585126182,0.6965231360592727
05/20/2024 23:00:00,05/21/2024 00:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 23:00:00,05/21/2024 00:00:00,GB,5,0,500,215,1.1,1
05/20/2024 23:00:00,05/21/2024 00:00:00,OB,1.371147929304815,0,239.95088762834263,89.81018936946538,0.4113443787914445,0.34278698232620375
05/21/2024 00:00:00,05/21/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 00:00:00,05/21/2024 01:00:00,GB,2.086894578713408,0,208.6894578713408,89.73646688467655,0.4591168073169498,0.4173789157426816
05/21/2024 01:00:00,05/21/2024 02:00:00,GM,0.6343665256325,0.47577489422437497,193.83421616548608,112.77627122355554,0.3348045551949305,0.17621292378680553
05/21/2024 02:00:00,05/21/2024 03:00:00,GM,2.636837378440815,1.9776280338306114,805.7003100791379,468.7710895005893,1.3916641719548746,0.7324548273446708
05/21/2024 03:00:00,05/21/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 03:00:00,05/21/2024 04:00:00,GB,4.825600942422451,0,482.5600942422451,207.5008405241654,1.0616322073329394,0.9651201884844902
05/21/2024 04:00:00,05/21/2024 05:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 04:00:00,05/21/2024 05:00:00,GB,2.080859627053541,0,208.0859627053541,89.47696396330225,0.45778911795177907,0.4161719254107082
05/21/2024 05:00:00,05/21/2024 06:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 05:00:00,05/21/2024 06:00:00,GB,2.859901144942223,0,285.99011449422227,122.97574923251558,0.629178251887289,0.5719802289884446
05/21/2024 06:00:00,05/21/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 06:00:00,05/21/2024 07:00:00,GB,1.563661458140082,0,156.3661458140082,67.23744270002354,0.3440055207908181,0.3127322916280164
05/21/2024 07:00:00,05/21/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 07:00:00,05/21/2024 08:00:00,GB,5,0,500,215,1.1,1
05/21/2024 07:00:00,05/21/2024 08:00:00,OB,1.101272849785758,0,192.72274871250767,72.13337166096716,0.3303818549357274,0.2753182124464395
05/21/2024 08:00:00,05/21/2024 09:00:00,GM,0.7770919291195888,0.5828189468396916,237.44475611987437,138.1496762879269,0.410131851479783,0.21585886919988578
05/21/2024 09:00:00,05/21/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 09:00:00,05/21/2024 10:00:00,GB,1.529673464749788,0,152.9673464749788,65.77595898424089,0.3365281622449534,0.3059346929499576
05/21/2024 10:00:00,05/21/2024 11:00:00,GM,1.5576532117825248,1.1682399088368938,475.9495924891048,276.9161265391155,0.8220947506629992,0.432681447717368
05/21/2024 11:00:00,05/21/2024 12:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 11:00:00,05/21/2024 12:00:00,GB,4.53652717421601,0,453.65271742160104,195.07066849128844,0.9980359783275223,0.907305434843202
05/21/2024 12:00:00,05/21/2024 13:00:00,GB,5,0,500,215,1.1,1
05/21/2024 12:00:00,05/21/2024 13:00:00,GM,1.425213048432587,1.0689097863244401,435.481764798846,253.37120861023766,0.7521957755616431,0.39589251345349635
05/21/2024 13:00:00,05/21/2024 14:00:00,GB,5,0,500,215,1.1,1
05/21/2024 13:00:00,05/21/2024 14:00:00,GM,0.753934004229463,0.5654505031720973,230.36872351455813,134.03271186301563,0.3979096133433277,0.20942611228596195
05/21/2024 14:00:00,05/21/2024 15:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 14:00:00,05/21/2024 15:00:00,GB,1.9286184491257279,0,192.8618449125728,82.9305933124063,0.4242960588076602,0.3857236898251456
05/21/2024 15:00:00,05/21/2024 16:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 15:00:00,05/21/2024 16:00:00,GB,3.124891870620144,0,312.4891870620144,134.3703504366662,0.6874762115364317,0.6249783741240288
05/21/2024 16:00:00,05/21/2024 17:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 16:00:00,05/21/2024 17:00:00,GB,5,0,500,215,1.1,1
05/21/2024 16:00:00,05/21/2024 17:00:00,OB,1.345464502063331,0,235.4562878610829,88.12792488514818,0.40363935061899925,0.3363661255158327
05/21/2024 17:00:00,05/21/2024 18:00:00,GM,3.016407756608169,2.262305817456127,921.6801478524961,536.2502678414522,1.5919929826543113,0.8378910435022692
05/21/2024 18:00:00,05/21/2024 19:00:00,GM,0.6445367451033259,0.48340255882749444,196.94178322601624,114.58431024059126,0.34017217102675534,0.17903798475092386
05/21/2024 19:00:00,05/21/2024 20:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 19:00:00,05/21/2024 20:00:00,GB,1.057030913353447,0,105.7030913353447,45.45232927419822,0.23254680093775834,0.2114061826706894
05/21/2024 20:00:00,05/21/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
05/21/2024 20:00:00,05/21/2024 21:00:00,GB,1.230740953251133,0,123.0740953251133,52.92186098979872,0.2707630097152493,0.2461481906502266
05/21/2024 21:00:00,05/21/2024 22:00:00,GM,2.16305996857726,1.6222949764329448,660.934990398607,384.54399441373505,1.1416149834157758,0.600849991271461
05/21/2024 22:00:00,05/21/2024 23:00:00,GM,0.7168959643304795,0.5376719732478596,219.0515446565354,127.44817143652969,0.37836175895219754,0.19913776786957765
05/21/2024 23:00:00,05/22/2024 00:00:00,GM,2.3024068038456176,1.7268051028842133,703.5131900639387,409.3167651281098,1.2151591464740759,0.6395574455126716
